home_team,away_team,home_goals,away_goals,result,season
WestHamUnited,Liverpool,3,1,H,2014-2015
LeicesterCity,ManchesterUnited,5,3,H,2014-2015
TottenhamHotspur,WestBromwichAlbion,0,1,A,2014-2015
Everton,CrystalPalace,2,3,A,2014-2015
ManchesterCity,Chelsea,1,1,D,2014-2015
Liverpool,Everton,1,1,D,2014-2015
Chelsea,AstonVilla,3,0,H,2014-2015
CrystalPalace,LeicesterCity,2,0,H,2014-2015
HullCity,ManchesterCity,2,4,A,2014-2015
ManchesterUnited,WestHamUnited,2,1,H,2014-2015
Southampton,QueensParkRangers,2,1,H,2014-2015
Sunderland,SwanseaCity,0,0,D,2014-2015
Arsenal,TottenhamHotspur,1,1,D,2014-2015
WestBromwichAlbion,Burnley,4,0,H,2014-2015
StokeCity,NewcastleUnited,1,0,H,2014-2015
HullCity,CrystalPalace,2,0,H,2014-2015
LeicesterCity,Burnley,2,2,D,2014-2015
Liverpool,WestBromwichAlbion,2,1,H,2014-2015
Sunderland,StokeCity,3,1,H,2014-2015
SwanseaCity,NewcastleUnited,2,2,D,2014-2015
AstonVilla,ManchesterCity,0,2,A,2014-2015
ManchesterUnited,Everton,2,1,H,2014-2015
Chelsea,Arsenal,2,0,H,2014-2015
TottenhamHotspur,Southampton,1,0,H,2014-2015
WestHamUnited,QueensParkRangers,2,0,H,2014-2015
ManchesterCity,TottenhamHotspur,4,1,H,2014-2015
Arsenal,HullCity,2,2,D,2014-2015
Burnley,WestHamUnited,1,3,A,2014-2015
CrystalPalace,Chelsea,1,2,A,2014-2015
Everton,AstonVilla,3,0,H,2014-2015
NewcastleUnited,LeicesterCity,1,0,H,2014-2015
Southampton,Sunderland,8,0,H,2014-2015
QueensParkRangers,Liverpool,2,3,A,2014-2015
StokeCity,SwanseaCity,2,1,H,2014-2015
WestBromwichAlbion,ManchesterUnited,2,2,D,2014-2015
WestHamUnited,ManchesterCity,2,1,H,2014-2015
Liverpool,HullCity,0,0,D,2014-2015
Southampton,StokeCity,1,0,H,2014-2015
Sunderland,Arsenal,0,2,A,2014-2015
WestBromwichAlbion,CrystalPalace,2,2,D,2014-2015
SwanseaCity,LeicesterCity,2,0,H,2014-2015
Burnley,Everton,1,3,A,2014-2015
TottenhamHotspur,NewcastleUnited,1,2,A,2014-2015
ManchesterUnited,Chelsea,1,1,D,2014-2015
QueensParkRangers,AstonVilla,2,0,H,2014-2015
NewcastleUnited,Liverpool,1,0,H,2014-2015
Arsenal,Burnley,3,0,H,2014-2015
Chelsea,QueensParkRangers,2,1,H,2014-2015
Everton,SwanseaCity,0,0,D,2014-2015
HullCity,Southampton,0,1,A,2014-2015
LeicesterCity,WestBromwichAlbion,0,1,A,2014-2015
StokeCity,WestHamUnited,2,2,D,2014-2015
ManchesterCity,ManchesterUnited,1,0,H,2014-2015
AstonVilla,TottenhamHotspur,1,2,A,2014-2015
CrystalPalace,Sunderland,1,3,A,2014-2015
Liverpool,Chelsea,1,2,A,2014-2015
Burnley,HullCity,1,0,H,2014-2015
ManchesterUnited,CrystalPalace,1,0,H,2014-2015
Southampton,LeicesterCity,2,0,H,2014-2015
WestHamUnited,AstonVilla,0,0,D,2014-2015
QueensParkRangers,ManchesterCity,2,2,D,2014-2015
Sunderland,Everton,1,1,D,2014-2015
TottenhamHotspur,StokeCity,1,2,A,2014-2015
WestBromwichAlbion,NewcastleUnited,0,2,A,2014-2015
SwanseaCity,Arsenal,2,1,H,2014-2015
Chelsea,WestBromwichAlbion,2,0,H,2014-2015
Everton,WestHamUnited,2,1,H,2014-2015
LeicesterCity,Sunderland,0,0,D,2014-2015
ManchesterCity,SwanseaCity,2,1,H,2014-2015
NewcastleUnited,QueensParkRangers,1,0,H,2014-2015
StokeCity,Burnley,1,2,A,2014-2015
Arsenal,ManchesterUnited,1,2,A,2014-2015
CrystalPalace,Liverpool,3,1,H,2014-2015
HullCity,TottenhamHotspur,1,2,A,2014-2015
AstonVilla,Southampton,1,1,D,2014-2015
WestBromwichAlbion,Arsenal,0,1,A,2014-2015
Burnley,AstonVilla,1,1,D,2014-2015
Liverpool,StokeCity,1,0,H,2014-2015
ManchesterUnited,HullCity,3,0,H,2014-2015
QueensParkRangers,LeicesterCity,3,2,H,2014-2015
SwanseaCity,CrystalPalace,1,1,D,2014-2015
WestHamUnited,NewcastleUnited,1,0,H,2014-2015
Sunderland,Chelsea,0,0,D,2014-2015
Southampton,ManchesterCity,0,3,A,2014-2015
TottenhamHotspur,Everton,2,1,H,2014-2015
Burnley,NewcastleUnited,1,1,D,2014-2015
LeicesterCity,Liverpool,1,3,A,2014-2015
ManchesterUnited,StokeCity,2,1,H,2014-2015
SwanseaCity,QueensParkRangers,2,0,H,2014-2015
CrystalPalace,AstonVilla,0,1,A,2014-2015
WestBromwichAlbion,WestHamUnited,1,2,A,2014-2015
Arsenal,Southampton,1,0,H,2014-2015
Chelsea,TottenhamHotspur,3,0,H,2014-2015
Everton,HullCity,1,1,D,2014-2015
Sunderland,ManchesterCity,1,4,A,2014-2015
NewcastleUnited,Chelsea,2,1,H,2014-2015
HullCity,WestBromwichAlbion,0,0,D,2014-2015
Liverpool,Sunderland,0,0,D,2014-2015
QueensParkRangers,Burnley,2,0,H,2014-2015
StokeCity,Arsenal,3,2,H,2014-2015
TottenhamHotspur,CrystalPalace,0,0,D,2014-2015
ManchesterCity,Everton,1,0,H,2014-2015
WestHamUnited,SwanseaCity,3,1,H,2014-2015
AstonVilla,LeicesterCity,2,1,H,2014-2015
Southampton,ManchesterUnited,1,2,A,2014-2015
Burnley,Southampton,1,0,H,2014-2015
Chelsea,HullCity,2,0,H,2014-2015
CrystalPalace,StokeCity,1,1,D,2014-2015
LeicesterCity,ManchesterCity,0,1,A,2014-2015
Sunderland,WestHamUnited,1,1,D,2014-2015
WestBromwichAlbion,AstonVilla,1,0,H,2014-2015
Arsenal,NewcastleUnited,4,1,H,2014-2015
ManchesterUnited,Liverpool,3,0,H,2014-2015
SwanseaCity,TottenhamHotspur,1,2,A,2014-2015
Everton,QueensParkRangers,3,1,H,2014-2015
ManchesterCity,CrystalPalace,3,0,H,2014-2015
AstonVilla,ManchesterUnited,1,1,D,2014-2015
HullCity,SwanseaCity,0,1,A,2014-2015
QueensParkRangers,WestBromwichAlbion,3,2,H,2014-2015
Southampton,Everton,3,0,H,2014-2015
TottenhamHotspur,Burnley,2,1,H,2014-2015
WestHamUnited,LeicesterCity,2,0,H,2014-2015
NewcastleUnited,Sunderland,0,1,A,2014-2015
Liverpool,Arsenal,2,2,D,2014-2015
StokeCity,Chelsea,0,2,A,2014-2015
Chelsea,WestHamUnited,2,0,H,2014-2015
Burnley,Liverpool,0,1,A,2014-2015
CrystalPalace,Southampton,1,3,A,2014-2015
Everton,StokeCity,0,1,A,2014-2015
LeicesterCity,TottenhamHotspur,1,2,A,2014-2015
ManchesterUnited,NewcastleUnited,3,1,H,2014-2015
Sunderland,HullCity,1,3,A,2014-2015
SwanseaCity,AstonVilla,1,0,H,2014-2015
WestBromwichAlbion,ManchesterCity,1,3,A,2014-2015
Arsenal,QueensParkRangers,2,1,H,2014-2015
TottenhamHotspur,ManchesterUnited,0,0,D,2014-2015
Southampton,Chelsea,1,1,D,2014-2015
AstonVilla,Sunderland,0,0,D,2014-2015
HullCity,LeicesterCity,0,1,A,2014-2015
ManchesterCity,Burnley,2,2,D,2014-2015
QueensParkRangers,CrystalPalace,0,0,D,2014-2015
StokeCity,WestBromwichAlbion,2,0,H,2014-2015
WestHamUnited,Arsenal,1,2,A,2014-2015
NewcastleUnited,Everton,3,2,H,2014-2015
Liverpool,SwanseaCity,4,1,H,2014-2015
StokeCity,ManchesterUnited,1,1,D,2014-2015
AstonVilla,CrystalPalace,0,0,D,2014-2015
HullCity,Everton,2,0,H,2014-2015
Liverpool,LeicesterCity,2,2,D,2014-2015
ManchesterCity,Sunderland,3,2,H,2014-2015
NewcastleUnited,Burnley,3,3,D,2014-2015
QueensParkRangers,SwanseaCity,1,1,D,2014-2015
Southampton,Arsenal,2,0,H,2014-2015
WestHamUnited,WestBromwichAlbion,1,1,D,2014-2015
TottenhamHotspur,Chelsea,5,3,H,2014-2015
Sunderland,Liverpool,0,1,A,2014-2015
Burnley,QueensParkRangers,2,1,H,2014-2015
Chelsea,NewcastleUnited,2,0,H,2014-2015
Everton,ManchesterCity,1,1,D,2014-2015
LeicesterCity,AstonVilla,1,0,H,2014-2015
SwanseaCity,WestHamUnited,1,1,D,2014-2015
WestBromwichAlbion,HullCity,1,0,H,2014-2015
CrystalPalace,TottenhamHotspur,2,1,H,2014-2015
Arsenal,StokeCity,3,0,H,2014-2015
ManchesterUnited,Southampton,0,1,A,2014-2015
AstonVilla,Liverpool,0,2,A,2014-2015
Burnley,CrystalPalace,2,3,A,2014-2015
LeicesterCity,StokeCity,0,1,A,2014-2015
QueensParkRangers,ManchesterUnited,0,2,A,2014-2015
SwanseaCity,Chelsea,0,5,A,2014-2015
TottenhamHotspur,Sunderland,2,1,H,2014-2015
NewcastleUnited,Southampton,1,2,A,2014-2015
WestHamUnited,HullCity,3,0,H,2014-2015
ManchesterCity,Arsenal,0,2,A,2014-2015
Everton,WestBromwichAlbion,0,0,D,2014-2015
HullCity,NewcastleUnited,0,3,A,2014-2015
CrystalPalace,Everton,0,1,A,2014-2015
Liverpool,WestHamUnited,2,0,H,2014-2015
ManchesterUnited,LeicesterCity,3,1,H,2014-2015
StokeCity,QueensParkRangers,3,1,H,2014-2015
Sunderland,Burnley,2,0,H,2014-2015
WestBromwichAlbion,TottenhamHotspur,0,3,A,2014-2015
Chelsea,ManchesterCity,1,1,D,2014-2015
Arsenal,AstonVilla,5,0,H,2014-2015
Southampton,SwanseaCity,0,1,A,2014-2015
TottenhamHotspur,Arsenal,2,1,H,2014-2015
AstonVilla,Chelsea,1,2,A,2014-2015
LeicesterCity,CrystalPalace,0,1,A,2014-2015
ManchesterCity,HullCity,1,1,D,2014-2015
QueensParkRangers,Southampton,0,1,A,2014-2015
SwanseaCity,Sunderland,1,1,D,2014-2015
Everton,Liverpool,0,0,D,2014-2015
Burnley,WestBromwichAlbion,2,2,D,2014-2015
NewcastleUnited,StokeCity,1,1,D,2014-2015
WestHamUnited,ManchesterUnited,1,1,D,2014-2015
Arsenal,LeicesterCity,2,1,H,2014-2015
HullCity,AstonVilla,2,0,H,2014-2015
Sunderland,QueensParkRangers,0,2,A,2014-2015
Liverpool,TottenhamHotspur,3,2,H,2014-2015
Chelsea,Everton,1,0,H,2014-2015
ManchesterUnited,Burnley,3,1,H,2014-2015
Southampton,WestHamUnited,0,0,D,2014-2015
StokeCity,ManchesterCity,1,4,A,2014-2015
CrystalPalace,NewcastleUnited,1,1,D,2014-2015
WestBromwichAlbion,SwanseaCity,2,0,H,2014-2015
AstonVilla,StokeCity,1,2,A,2014-2015
Chelsea,Burnley,1,1,D,2014-2015
CrystalPalace,Arsenal,1,2,A,2014-2015
HullCity,QueensParkRangers,2,1,H,2014-2015
Sunderland,WestBromwichAlbion,0,0,D,2014-2015
SwanseaCity,ManchesterUnited,2,1,H,2014-2015
ManchesterCity,NewcastleUnited,5,0,H,2014-2015
TottenhamHotspur,WestHamUnited,2,2,D,2014-2015
Everton,LeicesterCity,2,2,D,2014-2015
Southampton,Liverpool,0,2,A,2014-2015
WestHamUnited,CrystalPalace,1,3,A,2014-2015
Burnley,SwanseaCity,0,1,A,2014-2015
ManchesterUnited,Sunderland,2,0,H,2014-2015
NewcastleUnited,AstonVilla,1,0,H,2014-2015
StokeCity,HullCity,1,0,H,2014-2015
WestBromwichAlbion,Southampton,1,0,H,2014-2015
Liverpool,ManchesterCity,2,1,H,2014-2015
Arsenal,Everton,2,0,H,2014-2015
AstonVilla,WestBromwichAlbion,2,1,H,2014-2015
HullCity,Sunderland,1,1,D,2014-2015
Southampton,CrystalPalace,1,0,H,2014-2015
ManchesterCity,LeicesterCity,2,0,H,2014-2015
NewcastleUnited,ManchesterUnited,0,1,A,2014-2015
QueensParkRangers,Arsenal,1,2,A,2014-2015
StokeCity,Everton,2,0,H,2014-2015
TottenhamHotspur,SwanseaCity,3,2,H,2014-2015
WestHamUnited,Chelsea,0,1,A,2014-2015
Liverpool,Burnley,2,0,H,2014-2015
QueensParkRangers,TottenhamHotspur,1,2,A,2014-2015
CrystalPalace,QueensParkRangers,3,1,H,2014-2015
Arsenal,WestHamUnited,3,0,H,2014-2015
LeicesterCity,HullCity,0,0,D,2014-2015
Sunderland,AstonVilla,0,4,A,2014-2015
WestBromwichAlbion,StokeCity,1,0,H,2014-2015
Burnley,ManchesterCity,1,0,H,2014-2015
Chelsea,Southampton,1,1,D,2014-2015
Everton,NewcastleUnited,3,0,H,2014-2015
ManchesterUnited,TottenhamHotspur,3,0,H,2014-2015
SwanseaCity,Liverpool,0,1,A,2014-2015
ManchesterCity,WestBromwichAlbion,3,0,H,2014-2015
AstonVilla,SwanseaCity,0,1,A,2014-2015
NewcastleUnited,Arsenal,1,2,A,2014-2015
Southampton,Burnley,2,0,H,2014-2015
StokeCity,CrystalPalace,1,2,A,2014-2015
TottenhamHotspur,LeicesterCity,4,3,H,2014-2015
WestHamUnited,Sunderland,1,0,H,2014-2015
Liverpool,ManchesterUnited,1,2,A,2014-2015
HullCity,Chelsea,2,3,A,2014-2015
QueensParkRangers,Everton,1,2,A,2014-2015
Arsenal,Liverpool,4,1,H,2014-2015
Everton,Southampton,1,0,H,2014-2015
LeicesterCity,WestHamUnited,2,1,H,2014-2015
ManchesterUnited,AstonVilla,3,1,H,2014-2015
SwanseaCity,HullCity,3,1,H,2014-2015
WestBromwichAlbion,QueensParkRangers,1,4,A,2014-2015
Chelsea,StokeCity,2,1,H,2014-2015
Burnley,TottenhamHotspur,0,0,D,2014-2015
Sunderland,NewcastleUnited,1,0,H,2014-2015
CrystalPalace,ManchesterCity,2,1,H,2014-2015
AstonVilla,QueensParkRangers,3,3,D,2014-2015
SwanseaCity,Everton,1,1,D,2014-2015
Southampton,HullCity,2,0,H,2014-2015
Sunderland,CrystalPalace,1,4,A,2014-2015
TottenhamHotspur,AstonVilla,0,1,A,2014-2015
WestBromwichAlbion,LeicesterCity,2,3,A,2014-2015
WestHamUnited,StokeCity,1,1,D,2014-2015
Burnley,Arsenal,0,1,A,2014-2015
QueensParkRangers,Chelsea,0,1,A,2014-2015
ManchesterUnited,ManchesterCity,4,2,H,2014-2015
Liverpool,NewcastleUnited,2,0,H,2014-2015
CrystalPalace,WestBromwichAlbion,0,2,A,2014-2015
Everton,Burnley,1,0,H,2014-2015
LeicesterCity,SwanseaCity,2,0,H,2014-2015
StokeCity,Southampton,2,1,H,2014-2015
Chelsea,ManchesterUnited,1,0,H,2014-2015
ManchesterCity,WestHamUnited,2,0,H,2014-2015
NewcastleUnited,TottenhamHotspur,1,3,A,2014-2015
Southampton,TottenhamHotspur,2,2,D,2014-2015
Burnley,LeicesterCity,0,1,A,2014-2015
CrystalPalace,HullCity,0,2,A,2014-2015
NewcastleUnited,SwanseaCity,2,3,A,2014-2015
QueensParkRangers,WestHamUnited,0,0,D,2014-2015
StokeCity,Sunderland,1,1,D,2014-2015
WestBromwichAlbion,Liverpool,0,0,D,2014-2015
ManchesterCity,AstonVilla,3,2,H,2014-2015
Everton,ManchesterUnited,3,0,H,2014-2015
Arsenal,Chelsea,0,0,D,2014-2015
HullCity,Liverpool,1,0,H,2014-2015
LeicesterCity,Chelsea,1,3,A,2014-2015
LeicesterCity,NewcastleUnited,3,0,H,2014-2015
AstonVilla,Everton,3,2,H,2014-2015
Liverpool,QueensParkRangers,2,1,H,2014-2015
Sunderland,Southampton,2,1,H,2014-2015
SwanseaCity,StokeCity,2,0,H,2014-2015
WestHamUnited,Burnley,1,0,H,2014-2015
ManchesterUnited,WestBromwichAlbion,0,1,A,2014-2015
Chelsea,CrystalPalace,1,0,H,2014-2015
TottenhamHotspur,ManchesterCity,0,1,A,2014-2015
HullCity,Arsenal,1,3,A,2014-2015
Everton,Sunderland,0,2,A,2014-2015
AstonVilla,WestHamUnited,1,0,H,2014-2015
HullCity,Burnley,0,1,A,2014-2015
LeicesterCity,Southampton,2,0,H,2014-2015
NewcastleUnited,WestBromwichAlbion,1,1,D,2014-2015
StokeCity,TottenhamHotspur,3,0,H,2014-2015
CrystalPalace,ManchesterUnited,1,2,A,2014-2015
ManchesterCity,QueensParkRangers,6,0,H,2014-2015
Chelsea,Liverpool,1,1,D,2014-2015
Arsenal,SwanseaCity,0,1,A,2014-2015
Southampton,AstonVilla,6,1,H,2014-2015
Burnley,StokeCity,0,0,D,2014-2015
QueensParkRangers,NewcastleUnited,2,1,H,2014-2015
Sunderland,LeicesterCity,0,0,D,2014-2015
TottenhamHotspur,HullCity,2,0,H,2014-2015
WestHamUnited,Everton,1,2,A,2014-2015
Liverpool,CrystalPalace,1,3,A,2014-2015
SwanseaCity,ManchesterCity,2,4,A,2014-2015
ManchesterUnited,Arsenal,1,1,D,2014-2015
WestBromwichAlbion,Chelsea,3,0,H,2014-2015
Arsenal,Sunderland,0,0,D,2014-2015
Arsenal,WestBromwichAlbion,4,1,H,2014-2015
AstonVilla,Burnley,0,1,A,2014-2015
Chelsea,Sunderland,3,1,H,2014-2015
CrystalPalace,SwanseaCity,1,0,H,2014-2015
Everton,TottenhamHotspur,0,1,A,2014-2015
HullCity,ManchesterUnited,0,0,D,2014-2015
LeicesterCity,QueensParkRangers,5,1,H,2014-2015
ManchesterCity,Southampton,2,0,H,2014-2015
NewcastleUnited,WestHamUnited,2,0,H,2014-2015
StokeCity,Liverpool,6,1,H,2014-2015
ManchesterUnited,TottenhamHotspur,1,0,H,2015-2016
AFCBournemouth,AstonVilla,0,1,A,2015-2016
Everton,Watford,2,2,D,2015-2016
LeicesterCity,Sunderland,4,2,H,2015-2016
NorwichCity,CrystalPalace,1,3,A,2015-2016
Chelsea,SwanseaCity,2,2,D,2015-2016
Arsenal,WestHamUnited,0,2,A,2015-2016
NewcastleUnited,Southampton,2,2,D,2015-2016
StokeCity,Liverpool,0,1,A,2015-2016
WestBromwichAlbion,ManchesterCity,0,3,A,2015-2016
AstonVilla,ManchesterUnited,0,1,A,2015-2016
Southampton,Everton,0,3,A,2015-2016
Sunderland,NorwichCity,1,3,A,2015-2016
SwanseaCity,NewcastleUnited,2,0,H,2015-2016
TottenhamHotspur,StokeCity,2,2,D,2015-2016
Watford,WestBromwichAlbion,0,0,D,2015-2016
WestHamUnited,LeicesterCity,1,2,A,2015-2016
CrystalPalace,Arsenal,1,2,A,2015-2016
ManchesterCity,Chelsea,3,0,H,2015-2016
Liverpool,AFCBournemouth,1,0,H,2015-2016
ManchesterUnited,NewcastleUnited,0,0,D,2015-2016
CrystalPalace,AstonVilla,2,1,H,2015-2016
LeicesterCity,TottenhamHotspur,1,1,D,2015-2016
NorwichCity,StokeCity,1,1,D,2015-2016
Sunderland,SwanseaCity,1,1,D,2015-2016
WestHamUnited,AFCBournemouth,3,4,A,2015-2016
WestBromwichAlbion,Chelsea,2,3,A,2015-2016
Everton,ManchesterCity,0,2,A,2015-2016
Watford,Southampton,0,0,D,2015-2016
Arsenal,Liverpool,0,0,D,2015-2016
NewcastleUnited,Arsenal,0,1,A,2015-2016
AstonVilla,Sunderland,2,2,D,2015-2016
AFCBournemouth,LeicesterCity,1,1,D,2015-2016
Chelsea,CrystalPalace,1,2,A,2015-2016
Liverpool,WestHamUnited,0,3,A,2015-2016
ManchesterCity,Watford,2,0,H,2015-2016
StokeCity,WestBromwichAlbion,0,1,A,2015-2016
TottenhamHotspur,Everton,0,0,D,2015-2016
Southampton,NorwichCity,3,0,H,2015-2016
SwanseaCity,ManchesterUnited,2,1,H,2015-2016
Everton,Chelsea,3,1,H,2015-2016
Arsenal,StokeCity,2,0,H,2015-2016
CrystalPalace,ManchesterCity,0,1,A,2015-2016
NorwichCity,AFCBournemouth,3,1,H,2015-2016
Watford,SwanseaCity,1,0,H,2015-2016
WestBromwichAlbion,Southampton,0,0,D,2015-2016
ManchesterUnited,Liverpool,3,1,H,2015-2016
Sunderland,TottenhamHotspur,0,1,A,2015-2016
LeicesterCity,AstonVilla,3,2,H,2015-2016
WestHamUnited,NewcastleUnited,2,0,H,2015-2016
Chelsea,Arsenal,2,0,H,2015-2016
AstonVilla,WestBromwichAlbion,0,1,A,2015-2016
AFCBournemouth,Sunderland,2,0,H,2015-2016
NewcastleUnited,Watford,1,2,A,2015-2016
StokeCity,LeicesterCity,2,2,D,2015-2016
SwanseaCity,Everton,0,0,D,2015-2016
ManchesterCity,WestHamUnited,1,2,A,2015-2016
TottenhamHotspur,CrystalPalace,1,0,H,2015-2016
Liverpool,NorwichCity,1,1,D,2015-2016
Southampton,ManchesterUnited,2,3,A,2015-2016
TottenhamHotspur,ManchesterCity,4,1,H,2015-2016
LeicesterCity,Arsenal,2,5,A,2015-2016
Liverpool,AstonVilla,3,2,H,2015-2016
ManchesterUnited,Sunderland,3,0,H,2015-2016
Southampton,SwanseaCity,3,1,H,2015-2016
StokeCity,AFCBournemouth,2,1,H,2015-2016
WestHamUnited,NorwichCity,2,2,D,2015-2016
NewcastleUnited,Chelsea,2,2,D,2015-2016
Watford,CrystalPalace,0,1,A,2015-2016
WestBromwichAlbion,Everton,2,3,A,2015-2016
CrystalPalace,WestBromwichAlbion,2,0,H,2015-2016
AstonVilla,StokeCity,0,1,A,2015-2016
AFCBournemouth,Watford,1,1,D,2015-2016
ManchesterCity,NewcastleUnited,6,1,H,2015-2016
NorwichCity,LeicesterCity,1,2,A,2015-2016
Sunderland,WestHamUnited,2,2,D,2015-2016
Chelsea,Southampton,1,3,A,2015-2016
Everton,Liverpool,1,1,D,2015-2016
Arsenal,ManchesterUnited,3,0,H,2015-2016
SwanseaCity,TottenhamHotspur,2,2,D,2015-2016
TottenhamHotspur,Liverpool,0,0,D,2015-2016
Chelsea,AstonVilla,2,0,H,2015-2016
CrystalPalace,WestHamUnited,1,3,A,2015-2016
Everton,ManchesterUnited,0,3,A,2015-2016
ManchesterCity,AFCBournemouth,5,1,H,2015-2016
Southampton,LeicesterCity,2,2,D,2015-2016
WestBromwichAlbion,Sunderland,1,0,H,2015-2016
Watford,Arsenal,0,3,A,2015-2016
NewcastleUnited,NorwichCity,6,2,H,2015-2016
SwanseaCity,StokeCity,0,1,A,2015-2016
AstonVilla,SwanseaCity,1,2,A,2015-2016
LeicesterCity,CrystalPalace,1,0,H,2015-2016
NorwichCity,WestBromwichAlbion,0,1,A,2015-2016
StokeCity,Watford,0,2,A,2015-2016
WestHamUnited,Chelsea,2,1,H,2015-2016
Arsenal,Everton,2,1,H,2015-2016
Sunderland,NewcastleUnited,3,0,H,2015-2016
AFCBournemouth,TottenhamHotspur,1,5,A,2015-2016
ManchesterUnited,ManchesterCity,0,0,D,2015-2016
Liverpool,Southampton,1,1,D,2015-2016
Chelsea,Liverpool,1,3,A,2015-2016
CrystalPalace,ManchesterUnited,0,0,D,2015-2016
ManchesterCity,NorwichCity,2,1,H,2015-2016
NewcastleUnited,StokeCity,0,0,D,2015-2016
SwanseaCity,Arsenal,0,3,A,2015-2016
Watford,WestHamUnited,2,0,H,2015-2016
WestBromwichAlbion,LeicesterCity,2,3,A,2015-2016
Everton,Sunderland,6,2,H,2015-2016
Southampton,AFCBournemouth,2,0,H,2015-2016
TottenhamHotspur,AstonVilla,3,1,H,2015-2016
AFCBournemouth,NewcastleUnited,0,1,A,2015-2016
LeicesterCity,Watford,2,1,H,2015-2016
ManchesterUnited,WestBromwichAlbion,2,0,H,2015-2016
NorwichCity,SwanseaCity,1,0,H,2015-2016
Sunderland,Southampton,0,1,A,2015-2016
WestHamUnited,Everton,1,1,D,2015-2016
StokeCity,Chelsea,1,0,H,2015-2016
AstonVilla,ManchesterCity,0,0,D,2015-2016
Arsenal,TottenhamHotspur,1,1,D,2015-2016
Liverpool,CrystalPalace,1,2,A,2015-2016
Watford,ManchesterUnited,1,2,A,2015-2016
Chelsea,NorwichCity,1,0,H,2015-2016
Everton,AstonVilla,4,0,H,2015-2016
NewcastleUnited,LeicesterCity,0,3,A,2015-2016
Southampton,StokeCity,0,1,A,2015-2016
SwanseaCity,AFCBournemouth,2,2,D,2015-2016
WestBromwichAlbion,Arsenal,2,1,H,2015-2016
ManchesterCity,Liverpool,1,4,A,2015-2016
TottenhamHotspur,WestHamUnited,4,1,H,2015-2016
CrystalPalace,Sunderland,0,1,A,2015-2016
AstonVilla,Watford,2,3,A,2015-2016
AFCBournemouth,Everton,3,3,D,2015-2016
CrystalPalace,NewcastleUnited,5,1,H,2015-2016
ManchesterCity,Southampton,3,1,H,2015-2016
Sunderland,StokeCity,2,0,H,2015-2016
LeicesterCity,ManchesterUnited,1,1,D,2015-2016
TottenhamHotspur,Chelsea,0,0,D,2015-2016
WestHamUnited,WestBromwichAlbion,1,1,D,2015-2016
Liverpool,SwanseaCity,1,0,H,2015-2016
NorwichCity,Arsenal,1,1,D,2015-2016
StokeCity,ManchesterCity,2,0,H,2015-2016
Arsenal,Sunderland,3,1,H,2015-2016
ManchesterUnited,WestHamUnited,0,0,D,2015-2016
Southampton,AstonVilla,1,1,D,2015-2016
SwanseaCity,LeicesterCity,0,3,A,2015-2016
Watford,NorwichCity,2,0,H,2015-2016
WestBromwichAlbion,TottenhamHotspur,1,1,D,2015-2016
Chelsea,AFCBournemouth,0,1,A,2015-2016
NewcastleUnited,Liverpool,2,0,H,2015-2016
Everton,CrystalPalace,1,1,D,2015-2016
NorwichCity,Everton,1,1,D,2015-2016
CrystalPalace,Southampton,1,0,H,2015-2016
ManchesterCity,SwanseaCity,2,1,H,2015-2016
Sunderland,Watford,0,1,A,2015-2016
WestHamUnited,StokeCity,0,0,D,2015-2016
AFCBournemouth,ManchesterUnited,2,1,H,2015-2016
AstonVilla,Arsenal,0,2,A,2015-2016
Liverpool,WestBromwichAlbion,2,2,D,2015-2016
TottenhamHotspur,NewcastleUnited,1,2,A,2015-2016
LeicesterCity,Chelsea,2,1,H,2015-2016
Chelsea,Sunderland,3,1,H,2015-2016
Everton,LeicesterCity,2,3,A,2015-2016
ManchesterUnited,NorwichCity,1,2,A,2015-2016
Southampton,TottenhamHotspur,0,2,A,2015-2016
StokeCity,CrystalPalace,1,2,A,2015-2016
WestBromwichAlbion,AFCBournemouth,1,2,A,2015-2016
NewcastleUnited,AstonVilla,1,1,D,2015-2016
Watford,Liverpool,3,0,H,2015-2016
SwanseaCity,WestHamUnited,0,0,D,2015-2016
Arsenal,ManchesterCity,2,1,H,2015-2016
StokeCity,ManchesterUnited,2,0,H,2015-2016
AstonVilla,WestHamUnited,1,1,D,2015-2016
AFCBournemouth,CrystalPalace,0,0,D,2015-2016
Chelsea,Watford,2,2,D,2015-2016
Liverpool,LeicesterCity,1,0,H,2015-2016
ManchesterCity,Sunderland,4,1,H,2015-2016
SwanseaCity,WestBromwichAlbion,1,0,H,2015-2016
TottenhamHotspur,NorwichCity,3,0,H,2015-2016
NewcastleUnited,Everton,0,1,A,2015-2016
Southampton,Arsenal,4,0,H,2015-2016
CrystalPalace,SwanseaCity,0,0,D,2015-2016
Everton,StokeCity,3,4,A,2015-2016
NorwichCity,AstonVilla,2,0,H,2015-2016
Watford,TottenhamHotspur,1,2,A,2015-2016
WestBromwichAlbion,NewcastleUnited,1,0,H,2015-2016
Arsenal,AFCBournemouth,2,0,H,2015-2016
ManchesterUnited,Chelsea,0,0,D,2015-2016
WestHamUnited,Southampton,2,1,H,2015-2016
LeicesterCity,ManchesterCity,0,0,D,2015-2016
Sunderland,Liverpool,0,1,A,2015-2016
WestHamUnited,Liverpool,2,0,H,2015-2016
Arsenal,NewcastleUnited,1,0,H,2015-2016
LeicesterCity,AFCBournemouth,0,0,D,2015-2016
